,scheduled_time
5371,2023-10-03 12:01:05.419202816
5372,2023-10-03 12:33:00.000000000
5373,2023-10-03 12:01:05.419202816
5374,2023-10-03 12:33:00.000000000
5375,2023-10-03 12:01:05.419202816
5376,2023-10-03 12:01:05.419202816
5377,2023-10-03 12:01:05.419202816
5378,2023-10-03 12:33:00.000000000
5379,2023-10-03 12:33:00.000000000
5380,2023-10-03 12:26:00.000000000
5381,2023-10-03 12:33:00.000000000
5382,2023-10-03 12:33:00.000000000
5383,2023-10-03 12:01:05.419202816
5384,2023-10-03 12:33:00.000000000
5385,2023-10-03 12:33:00.000000000
5386,2023-10-03 12:01:05.419202816
5387,2023-10-03 12:01:05.419202816
5388,2023-10-03 12:01:05.419202816
5389,2023-10-03 12:01:05.419202816
5390,2023-10-03 12:01:05.419202816
5391,2023-10-03 12:29:00.000000000
5392,2023-10-03 12:29:00.000000000
5393,2023-10-03 12:27:00.000000000
5394,2023-10-03 12:01:05.419202816
5395,2023-10-03 12:38:00.000000000
5396,2023-10-03 12:38:00.000000000
5397,2023-10-03 12:33:00.000000000
5398,2023-10-03 12:38:00.000000000
5399,2023-10-03 12:31:00.000000000
5400,2023-10-03 12:01:05.419202816
5401,2023-10-03 12:01:05.419202816
5402,2023-10-03 12:46:00.000000000
5403,2023-10-03 12:01:05.419202816
5404,2023-10-03 12:01:05.419202816
5405,2023-10-03 12:27:00.000000000
5406,2023-10-03 12:01:05.419202816
5407,2023-10-03 12:28:00.000000000
5408,2023-10-03 12:01:05.419202816
5409,2023-10-03 12:01:05.419202816
5410,2023-10-03 12:37:00.000000000
5411,2023-10-03 12:37:00.000000000
5412,2023-10-03 12:01:05.419202816
5413,2023-10-03 12:01:05.419202816
5414,2023-10-03 12:33:00.000000000
5415,2023-10-03 12:29:00.000000000
5416,2023-10-03 12:01:05.419202816
5417,2023-10-03 12:37:00.000000000
5418,2023-10-03 12:01:05.419202816
5419,2023-10-03 12:33:00.000000000
5420,2023-10-03 12:36:00.000000000
5421,2023-10-03 12:36:00.000000000
5422,2023-10-03 12:36:00.000000000
5423,2023-10-03 12:36:00.000000000
5424,2023-10-03 12:36:00.000000000
5425,2023-10-03 12:36:00.000000000
5426,2023-10-03 12:01:05.419202816
5427,2023-10-03 12:01:05.419202816
5428,2023-10-03 12:01:05.419202816
5429,2023-10-03 12:01:05.419202816
5430,2023-10-03 12:37:00.000000000
5431,2023-10-03 12:28:00.000000000
5432,2023-10-03 12:01:05.419202816
5433,2023-10-03 12:30:00.000000000
5434,2023-10-03 12:01:05.419202816
5435,2023-10-03 12:01:05.419202816
5436,2023-10-03 12:37:00.000000000
5437,2023-10-03 12:31:00.000000000
5438,2023-10-03 12:31:00.000000000
5439,2023-10-03 12:01:05.419202816
5440,2023-10-03 12:51:00.000000000
5441,2023-10-03 12:30:00.000000000
5442,2023-10-03 12:30:00.000000000
5443,2023-10-03 12:01:05.419202816
5444,2023-10-03 12:37:00.000000000
5445,2023-10-03 12:01:05.419202816
5446,2023-10-03 12:01:05.419202816
5447,2023-10-03 12:01:05.419202816
5448,2023-10-03 12:51:00.000000000
5449,2023-10-03 12:37:00.000000000
5450,2023-10-03 12:31:00.000000000
5451,2023-10-03 12:01:05.419202816
5452,2023-10-03 12:01:05.419202816
5453,2023-10-03 12:36:00.000000000
5454,2023-10-03 12:31:00.000000000
5455,2023-10-03 12:36:00.000000000
5456,2023-10-03 12:01:05.419202816
5457,2023-10-03 12:36:00.000000000
5458,2023-10-03 12:37:00.000000000
5459,2023-10-03 12:31:00.000000000
5460,2023-10-03 12:01:05.419202816
5461,2023-10-03 12:01:05.419202816
5462,2023-10-03 12:01:05.419202816
5463,2023-10-03 12:30:00.000000000
5464,2023-10-03 12:01:05.419202816
5465,2023-10-03 12:01:05.419202816
5466,2023-10-03 12:31:00.000000000
5467,2023-10-03 12:36:00.000000000
5468,2023-10-03 12:01:05.419202816
5469,2023-10-03 12:32:00.000000000
5470,2023-10-03 12:01:05.419202816
5471,2023-10-03 12:31:00.000000000
5472,2023-10-03 12:31:00.000000000
5473,2023-10-03 12:30:00.000000000
5474,2023-10-03 12:01:05.419202816
5475,2023-10-03 12:01:05.419202816
5476,2023-10-03 12:01:05.419202816
5477,2023-10-03 12:43:00.000000000
5478,2023-10-03 12:32:00.000000000
5479,2023-10-03 12:31:00.000000000
5480,2023-10-03 12:33:00.000000000
5481,2023-10-03 12:33:00.000000000
5482,2023-10-03 12:01:05.419202816
5483,2023-10-03 12:30:00.000000000
5484,2023-10-03 12:36:00.000000000
5485,2023-10-03 12:36:00.000000000
5486,2023-10-03 12:32:00.000000000
5487,2023-10-03 12:32:00.000000000
5488,2023-10-03 12:01:05.419202816
5489,2023-10-03 12:37:00.000000000
5490,2023-10-03 12:36:00.000000000
5491,2023-10-03 12:36:00.000000000
5492,2023-10-03 12:36:00.000000000
5493,2023-10-03 12:01:05.419202816
5494,2023-10-03 12:01:05.419202816
5495,2023-10-03 12:01:05.419202816
5496,2023-10-03 12:01:05.419202816
5497,2023-10-03 12:36:00.000000000
5498,2023-10-03 12:36:00.000000000
5499,2023-10-03 12:01:05.419202816
5500,2023-10-03 12:36:00.000000000
5501,2023-10-03 12:01:05.419202816
5502,2023-10-03 12:36:00.000000000
5503,2023-10-03 12:36:00.000000000
5504,2023-10-03 12:01:05.419202816
5505,2023-10-03 12:01:05.419202816
5506,2023-10-03 12:34:00.000000000
5507,2023-10-03 12:36:00.000000000
5508,2023-10-03 12:36:00.000000000
5509,2023-10-03 12:01:05.419202816
5510,2023-10-03 12:01:05.419202816
5511,2023-10-03 12:36:00.000000000
5512,2023-10-03 12:36:00.000000000
5513,2023-10-03 12:36:00.000000000
5514,2023-10-03 12:36:00.000000000
5515,2023-10-03 12:37:00.000000000
5516,2023-10-03 12:32:00.000000000
5517,2023-10-03 12:32:00.000000000
5518,2023-10-03 12:32:00.000000000
5519,2023-10-03 12:34:00.000000000
5520,2023-10-03 12:01:05.419202816
5521,2023-10-03 12:01:05.419202816
5522,2023-10-03 12:01:05.419202816
5523,2023-10-03 12:37:00.000000000
5524,2023-10-03 12:01:05.419202816
5525,2023-10-03 12:32:00.000000000
5526,2023-10-03 12:01:05.419202816
5527,2023-10-03 12:33:00.000000000
5528,2023-10-03 12:34:00.000000000
5529,2023-10-03 12:32:00.000000000
5530,2023-10-03 12:01:05.419202816
5531,2023-10-03 12:37:00.000000000
5532,2023-10-03 12:37:00.000000000
5533,2023-10-03 12:01:05.419202816
5534,2023-10-03 12:01:05.419202816
5535,2023-10-03 12:01:05.419202816
5536,2023-10-03 12:01:05.419202816
5537,2023-10-03 12:01:05.419202816
5538,2023-10-03 12:01:05.419202816
5539,2023-10-03 12:01:05.419202816
5540,2023-10-03 12:32:00.000000000
5541,2023-10-03 12:43:00.000000000
5542,2023-10-03 12:01:05.419202816
5543,2023-10-03 12:01:05.419202816
5544,2023-10-03 12:36:00.000000000
5545,2023-10-03 12:36:00.000000000
5546,2023-10-03 12:01:05.419202816
5547,2023-10-03 12:01:05.419202816
5548,2023-10-03 12:01:05.419202816
5549,2023-10-03 12:34:00.000000000
5550,2023-10-03 12:34:00.000000000
5551,2023-10-03 12:38:00.000000000
5552,2023-10-03 12:01:05.419202816
5553,2023-10-03 12:35:00.000000000
5554,2023-10-03 12:01:05.419202816
5555,2023-10-03 12:01:05.419202816
5556,2023-10-03 12:35:00.000000000
5557,2023-10-03 12:01:05.419202816
5558,2023-10-03 12:37:00.000000000
5559,2023-10-03 12:01:05.419202816
5560,2023-10-03 12:43:00.000000000
5561,2023-10-03 12:01:05.419202816
5562,2023-10-03 12:40:00.000000000
5563,2023-10-03 12:40:00.000000000
5564,2023-10-03 12:35:00.000000000
5565,2023-10-03 12:01:05.419202816
5566,2023-10-03 12:01:05.419202816
5567,2023-10-03 12:01:05.419202816
5568,2023-10-03 12:38:00.000000000
5569,2023-10-03 12:43:00.000000000
5570,2023-10-03 12:01:05.419202816
5571,2023-10-03 12:01:05.419202816
5572,2023-10-03 12:01:05.419202816
5573,2023-10-03 12:01:05.419202816
5574,2023-10-03 12:35:00.000000000
5575,2023-10-03 12:35:00.000000000
5576,2023-10-03 12:40:00.000000000
5577,2023-10-03 12:40:00.000000000
5578,2023-10-03 12:01:05.419202816
5579,2023-10-03 12:01:05.419202816
5580,2023-10-03 12:01:05.419202816
5581,2023-10-03 12:37:00.000000000
5582,2023-10-03 12:01:05.419202816
5583,2023-10-03 12:43:00.000000000
5584,2023-10-03 12:43:00.000000000
5585,2023-10-03 12:40:00.000000000
5586,2023-10-03 12:01:05.419202816
5587,2023-10-03 12:01:05.419202816
5588,2023-10-03 12:01:05.419202816
5589,2023-10-03 12:35:00.000000000
5590,2023-10-03 12:34:00.000000000
5591,2023-10-03 12:35:00.000000000
5592,2023-10-03 12:40:00.000000000
5593,2023-10-03 12:34:00.000000000
5594,2023-10-03 12:35:00.000000000
5595,2023-10-03 12:42:00.000000000
5596,2023-10-03 12:01:05.419202816
5597,2023-10-03 12:01:05.419202816
5598,2023-10-03 12:01:05.419202816
5599,2023-10-03 12:01:05.419202816
5600,2023-10-03 12:35:00.000000000
5601,2023-10-03 12:40:00.000000000
5602,2023-10-03 12:40:00.000000000
5603,2023-10-03 12:40:00.000000000
5604,2023-10-03 12:40:00.000000000
5605,2023-10-03 12:39:00.000000000
5606,2023-10-03 12:01:05.419202816
5607,2023-10-03 12:01:05.419202816
5608,2023-10-03 12:01:05.419202816
5609,2023-10-03 12:39:00.000000000
5610,2023-10-03 12:01:05.419202816
5611,2023-10-03 12:35:00.000000000
5612,2023-10-03 12:43:00.000000000
5613,2023-10-03 12:38:00.000000000
5614,2023-10-03 12:01:05.419202816
5615,2023-10-03 12:01:05.419202816
5616,2023-10-03 12:01:05.419202816
5617,2023-10-03 12:01:05.419202816
5618,2023-10-03 12:01:05.419202816
5619,2023-10-03 12:01:05.419202816
5620,2023-10-03 12:39:00.000000000
5621,2023-10-03 12:43:00.000000000
5622,2023-10-03 12:01:05.419202816
5623,2023-10-03 12:01:05.419202816
5624,2023-10-03 12:37:00.000000000
5625,2023-10-03 12:38:00.000000000
5626,2023-10-03 12:38:00.000000000
5627,2023-10-03 12:01:05.419202816
5628,2023-10-03 12:42:00.000000000
5629,2023-10-03 12:01:05.419202816
5630,2023-10-03 12:01:05.419202816
5631,2023-10-03 12:01:05.419202816
5632,2023-10-03 12:01:05.419202816
5633,2023-10-03 12:43:00.000000000
5634,2023-10-03 12:43:00.000000000
5635,2023-10-03 12:39:00.000000000
5636,2023-10-03 12:39:00.000000000
5637,2023-10-03 12:43:00.000000000
5638,2023-10-03 12:01:05.419202816
5639,2023-10-03 12:43:00.000000000
5640,2023-10-03 12:43:00.000000000
5641,2023-10-03 12:43:00.000000000
5642,2023-10-03 12:43:00.000000000
5643,2023-10-03 12:37:00.000000000
5644,2023-10-03 12:01:05.419202816
5645,2023-10-03 12:39:00.000000000
5646,2023-10-03 12:47:00.000000000
5647,2023-10-03 12:01:05.419202816
5648,2023-10-03 12:38:00.000000000
5649,2023-10-03 12:01:05.419202816
5650,2023-10-03 12:01:05.419202816
5651,2023-10-03 12:01:05.419202816
5652,2023-10-03 12:01:05.419202816
5653,2023-10-03 12:01:05.419202816
5654,2023-10-03 12:47:00.000000000
5655,2023-10-03 12:47:00.000000000
5656,2023-10-03 12:01:05.419202816
5657,2023-10-03 12:01:05.419202816
5658,2023-10-03 12:01:05.419202816
5659,2023-10-03 12:01:05.419202816
5660,2023-10-03 12:39:00.000000000
5661,2023-10-03 12:45:00.000000000
5662,2023-10-03 12:45:00.000000000
5663,2023-10-03 12:01:05.419202816
5664,2023-10-03 12:01:05.419202816
5665,2023-10-03 12:40:00.000000000
5666,2023-10-03 12:47:00.000000000
5667,2023-10-03 13:09:00.000000000
5668,2023-10-03 12:01:05.419202816
5669,2023-10-03 12:45:00.000000000
5670,2023-10-03 12:45:00.000000000
5671,2023-10-03 12:45:00.000000000
5672,2023-10-03 12:01:05.419202816
5673,2023-10-03 12:01:05.419202816
5674,2023-10-03 12:01:05.419202816
5675,2023-10-03 12:01:05.419202816
5676,2023-10-03 12:01:05.419202816
5677,2023-10-03 12:40:00.000000000
5678,2023-10-03 12:47:00.000000000
5679,2023-10-03 12:41:00.000000000
5680,2023-10-03 12:01:05.419202816
5681,2023-10-03 12:01:05.419202816
5682,2023-10-03 12:01:05.419202816
5683,2023-10-03 12:01:05.419202816
5684,2023-10-03 12:42:00.000000000
5685,2023-10-03 12:42:00.000000000
5686,2023-10-03 12:40:00.000000000
5687,2023-10-03 12:01:05.419202816
5688,2023-10-03 12:01:05.419202816
5689,2023-10-03 12:01:05.419202816
5690,2023-10-03 12:01:05.419202816
5691,2023-10-03 12:01:05.419202816
5692,2023-10-03 12:01:05.419202816
5693,2023-10-03 12:01:05.419202816
5694,2023-10-03 12:47:00.000000000
5695,2023-10-03 12:01:05.419202816
5696,2023-10-03 12:01:05.419202816
5697,2023-10-03 12:46:00.000000000
5698,2023-10-03 12:41:00.000000000
5699,2023-10-03 12:47:00.000000000
5700,2023-10-03 12:48:00.000000000
5701,2023-10-03 12:01:05.419202816
5702,2023-10-03 12:45:00.000000000
5703,2023-10-03 12:48:00.000000000
5704,2023-10-03 12:48:00.000000000
5705,2023-10-03 12:01:05.419202816
5706,2023-10-03 12:01:05.419202816
5707,2023-10-03 12:01:05.419202816
5708,2023-10-03 12:45:00.000000000
5709,2023-10-03 12:48:00.000000000
5710,2023-10-03 12:48:00.000000000
5711,2023-10-03 12:01:05.419202816
5712,2023-10-03 12:46:00.000000000
5713,2023-10-03 12:50:00.000000000
5714,2023-10-03 12:50:00.000000000
5715,2023-10-03 12:41:00.000000000
5716,2023-10-03 12:41:00.000000000
5717,2023-10-03 12:01:05.419202816
5718,2023-10-03 12:01:05.419202816
5719,2023-10-03 12:01:05.419202816
5720,2023-10-03 12:50:00.000000000
5721,2023-10-03 12:01:05.419202816
5722,2023-10-03 12:46:00.000000000
5723,2023-10-03 12:42:00.000000000
5724,2023-10-03 12:50:00.000000000
5725,2023-10-03 12:01:05.419202816
5726,2023-10-03 12:01:05.419202816
5727,2023-10-03 12:01:05.419202816
5728,2023-10-03 12:50:00.000000000
5729,2023-10-03 12:46:00.000000000
5730,2023-10-03 12:46:00.000000000
5731,2023-10-03 12:01:05.419202816
5732,2023-10-03 12:01:05.419202816
5733,2023-10-03 12:01:05.419202816
5734,2023-10-03 12:01:05.419202816
5735,2023-10-03 12:41:00.000000000
5736,2023-10-03 12:45:00.000000000
5737,2023-10-03 12:45:00.000000000
5738,2023-10-03 12:01:05.419202816
5739,2023-10-03 12:50:00.000000000
5740,2023-10-03 12:01:05.419202816
5741,2023-10-03 12:01:05.419202816
5742,2023-10-03 12:01:05.419202816
5743,2023-10-03 12:01:05.419202816
5744,2023-10-03 12:41:00.000000000
5745,2023-10-03 12:01:05.419202816
5746,2023-10-03 12:01:05.419202816
5747,2023-10-03 12:01:05.419202816
5748,2023-10-03 12:46:00.000000000
5749,2023-10-03 12:01:05.419202816
5750,2023-10-03 12:46:00.000000000
5751,2023-10-03 12:48:00.000000000
5752,2023-10-03 12:48:00.000000000
5753,2023-10-03 12:48:00.000000000
5754,2023-10-03 12:48:00.000000000
5755,2023-10-03 12:48:00.000000000
5756,2023-10-03 12:48:00.000000000
5757,2023-10-03 12:01:05.419202816
5758,2023-10-03 12:01:05.419202816
5759,2023-10-03 12:01:05.419202816
5760,2023-10-03 12:01:05.419202816
5761,2023-10-03 12:01:05.419202816
5762,2023-10-03 12:01:05.419202816
5763,2023-10-03 12:56:00.000000000
5764,2023-10-03 12:01:05.419202816
5765,2023-10-03 12:01:05.419202816
5766,2023-10-03 12:01:05.419202816
5767,2023-10-03 12:46:00.000000000
5768,2023-10-03 12:49:00.000000000
5769,2023-10-03 12:01:05.419202816
5770,2023-10-03 12:46:00.000000000
5771,2023-10-03 12:01:05.419202816
5772,2023-10-03 12:01:05.419202816
5773,2023-10-03 12:47:00.000000000
5774,2023-10-03 12:01:05.419202816
5775,2023-10-03 12:01:05.419202816
5776,2023-10-03 12:01:05.419202816
5777,2023-10-03 12:56:00.000000000
5778,2023-10-03 12:49:00.000000000
5779,2023-10-03 12:01:05.419202816
5780,2023-10-03 12:01:05.419202816
5781,2023-10-03 12:01:05.419202816
5782,2023-10-03 12:49:00.000000000
5783,2023-10-03 12:56:00.000000000
5784,2023-10-03 12:51:00.000000000
5785,2023-10-03 12:45:00.000000000
5786,2023-10-03 12:56:00.000000000
5787,2023-10-03 12:01:05.419202816
5788,2023-10-03 12:01:05.419202816
5789,2023-10-03 12:56:00.000000000
5790,2023-10-03 12:01:05.419202816
5791,2023-10-03 12:01:05.419202816
5792,2023-10-03 12:01:05.419202816
5793,2023-10-03 12:01:05.419202816
5794,2023-10-03 12:56:00.000000000
5795,2023-10-03 12:01:05.419202816
5796,2023-10-03 12:45:00.000000000
5797,2023-10-03 12:01:05.419202816
5798,2023-10-03 12:01:05.419202816
5799,2023-10-03 12:47:00.000000000
5800,2023-10-03 12:01:05.419202816
5801,2023-10-03 12:56:00.000000000
5802,2023-10-03 12:01:05.419202816
5803,2023-10-03 12:49:00.000000000
5804,2023-10-03 12:46:00.000000000
5805,2023-10-03 12:51:00.000000000
5806,2023-10-03 12:51:00.000000000
5807,2023-10-03 12:56:00.000000000
5808,2023-10-03 12:46:00.000000000
5809,2023-10-03 12:46:00.000000000
5810,2023-10-03 12:01:05.419202816
5811,2023-10-03 12:01:05.419202816
5812,2023-10-03 12:51:00.000000000
5813,2023-10-03 12:01:05.419202816
5814,2023-10-03 12:01:05.419202816
5815,2023-10-03 12:01:05.419202816
5816,2023-10-03 12:56:00.000000000
5817,2023-10-03 12:01:05.419202816
5818,2023-10-03 12:01:05.419202816
5819,2023-10-03 12:56:00.000000000
5820,2023-10-03 12:48:00.000000000
5821,2023-10-03 12:56:00.000000000
5822,2023-10-03 12:01:05.419202816
5823,2023-10-03 12:01:05.419202816
5824,2023-10-03 12:01:05.419202816
5825,2023-10-03 12:51:00.000000000
5826,2023-10-03 12:51:00.000000000
5827,2023-10-03 12:51:00.000000000
5828,2023-10-03 12:01:05.419202816
5829,2023-10-03 13:04:00.000000000
5830,2023-10-03 12:48:00.000000000
5831,2023-10-03 12:48:00.000000000
5832,2023-10-03 12:01:05.419202816
5833,2023-10-03 12:01:05.419202816
5834,2023-10-03 12:01:05.419202816
5835,2023-10-03 12:01:05.419202816
5836,2023-10-03 12:47:00.000000000
5837,2023-10-03 12:01:05.419202816
5838,2023-10-03 12:53:00.000000000
5839,2023-10-03 12:49:00.000000000
5840,2023-10-03 12:49:00.000000000
5841,2023-10-03 12:01:05.419202816
5842,2023-10-03 12:01:05.419202816
5843,2023-10-03 12:01:05.419202816
5844,2023-10-03 12:01:05.419202816
5845,2023-10-03 12:46:00.000000000
5846,2023-10-03 12:01:05.419202816
5847,2023-10-03 12:48:00.000000000
5848,2023-10-03 12:01:05.419202816
5849,2023-10-03 12:55:00.000000000
5850,2023-10-03 12:01:05.419202816
5851,2023-10-03 12:55:00.000000000
5852,2023-10-03 12:49:00.000000000
5853,2023-10-03 12:01:05.419202816
5854,2023-10-03 12:01:05.419202816
5855,2023-10-03 12:48:00.000000000
5856,2023-10-03 12:01:05.419202816
5857,2023-10-03 12:01:05.419202816
5858,2023-10-03 12:01:05.419202816
5859,2023-10-03 12:01:05.419202816
5860,2023-10-03 12:55:00.000000000
5861,2023-10-03 12:49:00.000000000
5862,2023-10-03 12:01:05.419202816
5863,2023-10-03 12:01:05.419202816
5864,2023-10-03 12:01:05.419202816
5865,2023-10-03 12:53:00.000000000
5866,2023-10-03 12:01:05.419202816
5867,2023-10-03 12:51:00.000000000
5868,2023-10-03 12:51:00.000000000
5869,2023-10-03 12:55:00.000000000
5870,2023-10-03 12:01:05.419202816
5871,2023-10-03 12:49:00.000000000
5872,2023-10-03 12:48:00.000000000
5873,2023-10-03 12:47:00.000000000
5874,2023-10-03 12:47:00.000000000
5875,2023-10-03 12:01:05.419202816
5876,2023-10-03 12:55:00.000000000
5877,2023-10-03 12:01:05.419202816
5878,2023-10-03 12:01:05.419202816
5879,2023-10-03 13:09:00.000000000
5880,2023-10-03 12:49:00.000000000
5881,2023-10-03 12:53:00.000000000
5882,2023-10-03 12:53:00.000000000
5883,2023-10-03 12:01:05.419202816
5884,2023-10-03 12:01:05.419202816
5885,2023-10-03 12:01:05.419202816
5886,2023-10-03 13:01:00.000000000
5887,2023-10-03 13:09:00.000000000
5888,2023-10-03 12:01:05.419202816
5889,2023-10-03 12:01:05.419202816
5890,2023-10-03 12:01:05.419202816
5891,2023-10-03 12:55:00.000000000
5892,2023-10-03 12:55:00.000000000
5893,2023-10-03 12:55:00.000000000
5894,2023-10-03 12:55:00.000000000
5895,2023-10-03 13:01:00.000000000
5896,2023-10-03 12:50:00.000000000
5897,2023-10-03 12:50:00.000000000
5898,2023-10-03 12:01:05.419202816
5899,2023-10-03 12:01:05.419202816
5900,2023-10-03 12:01:05.419202816
5901,2023-10-03 12:01:05.419202816
5902,2023-10-03 12:01:05.419202816
5903,2023-10-03 12:50:00.000000000
5904,2023-10-03 12:51:00.000000000
5905,2023-10-03 12:47:00.000000000
5906,2023-10-03 12:53:00.000000000
5907,2023-10-03 12:50:00.000000000
5908,2023-10-03 12:01:05.419202816
5909,2023-10-03 12:01:05.419202816
5910,2023-10-03 13:01:00.000000000
5911,2023-10-03 13:01:00.000000000
5912,2023-10-03 12:01:05.419202816
5913,2023-10-03 12:01:05.419202816
5914,2023-10-03 13:01:00.000000000
5915,2023-10-03 12:01:05.419202816
5916,2023-10-03 12:01:05.419202816
5917,2023-10-03 12:01:05.419202816
5918,2023-10-03 12:50:00.000000000
5919,2023-10-03 12:01:05.419202816
5920,2023-10-03 12:01:05.419202816
5921,2023-10-03 12:56:00.000000000
5922,2023-10-03 12:01:05.419202816
5923,2023-10-03 12:01:05.419202816
5924,2023-10-03 12:01:05.419202816
5925,2023-10-03 12:01:05.419202816
5926,2023-10-03 12:50:00.000000000
5927,2023-10-03 12:01:05.419202816
5928,2023-10-03 12:01:05.419202816
5929,2023-10-03 12:52:00.000000000
5930,2023-10-03 12:01:05.419202816
5931,2023-10-03 12:01:05.419202816
5932,2023-10-03 12:01:05.419202816
5933,2023-10-03 12:56:00.000000000
5934,2023-10-03 12:50:00.000000000
5935,2023-10-03 12:01:05.419202816
5936,2023-10-03 12:57:00.000000000
5937,2023-10-03 12:01:05.419202816
5938,2023-10-03 12:50:00.000000000
5939,2023-10-03 12:52:00.000000000
5940,2023-10-03 12:01:05.419202816
5941,2023-10-03 12:01:05.419202816
5942,2023-10-03 12:01:05.419202816
5943,2023-10-03 12:01:05.419202816
5944,2023-10-03 12:01:05.419202816
5945,2023-10-03 12:53:00.000000000
5946,2023-10-03 12:01:05.419202816
5947,2023-10-03 12:52:00.000000000
5948,2023-10-03 12:01:05.419202816
5949,2023-10-03 12:01:05.419202816
5950,2023-10-03 12:53:00.000000000
5951,2023-10-03 13:01:00.000000000
5952,2023-10-03 12:01:05.419202816
5953,2023-10-03 12:01:05.419202816
5954,2023-10-03 13:01:00.000000000
5955,2023-10-03 12:53:00.000000000
5956,2023-10-03 12:53:00.000000000
5957,2023-10-03 12:01:05.419202816
